"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 18, 2010","10,415.54","10,398.59","10,486.38","10,308.83","168.56M","0.09%"
"Aug 17, 2010","10,405.85","10,297.55","10,501.67","10,297.55","191.34M","1.01%"
"Aug 16, 2010","10,302.01","10,303.07","10,354.39","10,193.26","146.04M","-0.01%"
"Aug 13, 2010","10,303.15","10,320.33","10,381.86","10,254.18","151.62M","-0.16%"
"Aug 12, 2010","10,319.95","10,361.58","10,388.37","10,222.85","221.03M","-0.57%"
"Aug 11, 2010","10,378.83","10,631.82","10,631.82","10,339.63","219.32M","-2.49%"
"Aug 10, 2010","10,644.25","10,696.63","10,717.21","10,522.63","203.49M","-0.51%"
"Aug 09, 2010","10,698.75","10,654.62","10,755.66","10,618.26","166.33M","0.42%"
"Aug 06, 2010","10,653.56","10,668.55","10,688.08","10,491.37","154.87M","-0.20%"
"Aug 05, 2010","10,674.98","10,679.67","10,712.37","10,571.60","139.61M","-0.05%"
"Aug 04, 2010","10,680.43","10,630.20","10,738.48","10,583.10","173.36M","0.41%"
"Aug 03, 2010","10,636.38","10,673.92","10,714.19","10,564.18","164.88M","-0.36%"
"Aug 02, 2010","10,674.38","10,468.82","10,715.21","10,468.82","167.64M","1.99%"
"Jul 30, 2010","10,465.94","10,465.19","10,528.84","10,327.37","208.16M","-0.01%"
"Jul 29, 2010","10,467.16","10,498.94","10,609.74","10,383.45","202.11M","-0.29%"
"Jul 28, 2010","10,497.88","10,537.01","10,586.36","10,445.17","162.07M","-0.38%"
"Jul 27, 2010","10,537.69","10,525.28","10,632.52","10,460.65","180.55M","0.12%"
"Jul 26, 2010","10,525.43","10,424.17","10,545.94","10,391.02","178.82M","0.97%"
"Jul 23, 2010","10,424.62","10,321.16","10,465.19","10,237.84","200.00M","0.99%"
"Jul 22, 2010","10,322.30","10,121.81","10,391.78","10,121.81","202.22M","1.99%"
"Jul 21, 2010","10,120.53","10,226.02","10,310.04","10,053.85","203.90M","-1.07%"
"Jul 20, 2010","10,229.96","10,151.48","10,248.20","9,973.17","194.41M","0.74%"
"Jul 19, 2010","10,154.43","10,098.12","10,213.09","10,051.28","176.97M","0.56%"
"Jul 16, 2010","10,097.90","10,356.20","10,356.20","10,071.63","335.06M","-2.52%"
"Jul 15, 2010","10,359.31","10,367.10","10,409.49","10,216.04","210.00M","-0.07%"
"Jul 14, 2010","10,366.72","10,370.96","10,423.03","10,265.16","208.53M","0.04%"
"Jul 13, 2010","10,363.02","10,217.55","10,436.20","10,217.55","179.04M","1.44%"
"Jul 12, 2010","10,216.27","10,199.24","10,260.62","10,121.13","131.49M","0.18%"
"Jul 09, 2010","10,198.03","10,137.93","10,226.48","10,079.05","134.82M","0.58%"
"Jul 08, 2010","10,138.99","10,019.26","10,175.02","9,987.02","192.22M","1.20%"
"Jul 07, 2010","10,018.28","9,736.85","10,029.93","9,716.38","219.56M","2.82%"
"Jul 06, 2010","9,743.62","9,689.21","9,880.76","9,648.26","216.71M","0.59%"
"Jul 02, 2010","9,686.48","9,732.23","9,798.19","9,603.80","199.57M","-0.47%"
"Jul 01, 2010","9,732.53","9,773.27","9,834.71","9,596.04","262.82M","-0.42%"
"Jun 30, 2010","9,774.02","9,868.34","9,951.47","9,741.07","235.09M","-0.98%"
"Jun 29, 2010","9,870.30","10,135.72","10,135.72","9,786.45","290.50M","-2.65%"
"Jun 28, 2010","10,138.52","10,143.05","10,246.82","10,070.12","164.10M","-0.05%"
"Jun 25, 2010","10,143.81","10,153.48","10,261.10","10,039.97","434.50M","-0.09%"
"Jun 24, 2010","10,152.80","10,297.08","10,314.31","10,112.60","244.44M","-1.41%"
"Jun 23, 2010","10,298.44","10,293.30","10,393.89","10,195.81","195.10M","0.05%"
"Jun 22, 2010","10,293.52","10,441.95","10,524.78","10,276.14","175.75M","-1.43%"
"Jun 21, 2010","10,442.41","10,452.46","10,627.19","10,387.54","165.19M","-0.08%"
"Jun 18, 2010","10,450.64","10,435.00","10,513.75","10,379.60","338.02M","0.16%"
"Jun 17, 2010","10,434.17","10,409.98","10,479.74","10,293.49","181.07M","0.24%"
"Jun 16, 2010","10,409.46","10,404.24","10,456.39","10,289.37","165.70M","0.05%"
"Jun 15, 2010","10,404.77","10,192.40","10,416.11","10,192.40","203.17M","2.10%"
"Jun 14, 2010","10,190.89","10,211.83","10,354.97","10,175.02","177.92M","-0.20%"
"Jun 11, 2010","10,211.07","10,166.78","10,235.10","10,038.31","187.89M","0.38%"
"Jun 10, 2010","10,172.53","9,901.67","10,206.61","9,901.67","221.73M","2.76%"
"Jun 09, 2010","9,899.25","9,941.57","10,093.33","9,859.04","222.68M","-0.41%"
"Jun 08, 2010","9,939.98","9,812.94","9,971.57","9,726.33","259.68M","1.26%"
"Jun 07, 2010","9,816.49","9,931.75","10,025.84","9,798.73","222.94M","-1.16%"
"Jun 04, 2010","9,931.97","10,249.61","10,249.61","9,881.11","256.60M","-3.15%"
"Jun 03, 2010","10,255.28","10,250.67","10,348.84","10,158.92","176.87M","0.06%"
"Jun 02, 2010","10,249.54","10,025.61","10,256.57","10,007.09","200.85M","2.25%"
"Jun 01, 2010","10,024.02","10,133.94","10,249.27","9,976.56","221.90M","-1.11%"
"May 28, 2010","10,136.63","10,258.00","10,293.45","10,078.66","243.72M","-1.19%"
"May 27, 2010","10,258.99","9,971.73","10,279.01","9,971.73","264.77M","2.85%"
"May 26, 2010","9,974.45","10,045.11","10,211.60","9,937.79","316.08M","-0.69%"
"May 25, 2010","10,043.75","10,061.43","10,061.43","9,756.11","316.96M","-0.23%"
"May 24, 2010","10,066.57","10,193.46","10,235.63","10,028.78","211.43M","-1.24%"
"May 21, 2010","10,193.39","10,063.93","10,225.88","9,860.93","438.22M","1.25%"
"May 20, 2010","10,068.01","10,440.21","10,440.21","10,042.46","360.35M","-3.60%"
"May 19, 2010","10,444.37","10,505.70","10,558.56","10,306.22","266.34M","-0.63%"
"May 18, 2010","10,510.95","10,625.45","10,760.05","10,463.15","246.37M","-1.08%"
"May 17, 2010","10,625.83","10,616.98","10,707.30","10,424.72","221.91M","0.05%"
"May 14, 2010","10,620.16","10,780.68","10,780.68","10,509.89","256.50M","-1.51%"
"May 13, 2010","10,782.95","10,896.61","10,952.84","10,752.72","-","-1.05%"
"May 12, 2010","10,896.91","10,742.15","10,941.88","10,725.81","-","1.38%"
"May 11, 2010","10,748.26","10,780.00","10,888.30","10,653.71","-","-0.34%"
"May 10, 2010","10,785.14","10,386.18","10,880.14","10,386.18","-","3.90%"
"May 07, 2010","10,380.43","10,519.42","10,622.27","10,221.50","-","-1.33%"
"May 06, 2010","10,520.32","10,862.22","10,925.86","9,787.17","-","-3.20%"
"May 05, 2010","10,868.12","10,918.40","10,984.05","10,754.30","-","-0.54%"
"May 04, 2010","10,926.77","11,149.48","11,149.48","10,843.71","-","-2.02%"
"May 03, 2010","11,151.83","11,009.60","11,203.37","11,004.15","-","1.30%"
"Apr 30, 2010","11,008.61","11,168.23","11,235.94","10,984.35","-","-1.42%"
"Apr 29, 2010","11,167.32","11,045.64","11,232.54","11,045.64","-","1.11%"
"Apr 28, 2010","11,045.27","10,988.87","11,115.63","10,938.48","-","0.48%"
"Apr 27, 2010","10,991.99","11,203.67","11,260.88","10,962.81","-","-1.90%"
"Apr 26, 2010","11,205.03","11,205.11","11,308.95","11,150.01","-","0.01%"
"Apr 23, 2010","11,204.28","11,132.18","11,247.20","11,058.87","-","0.63%"
"Apr 22, 2010","11,134.29","11,119.78","11,175.33","10,975.66","-","0.08%"
"Apr 21, 2010","11,124.92","11,116.91","11,217.35","11,018.59","-","0.07%"
"Apr 20, 2010","11,117.06","11,093.11","11,190.22","11,045.80","-","0.23%"
"Apr 19, 2010","11,092.05","11,018.36","11,116.76","10,940.60","-","0.67%"
"Apr 16, 2010","11,018.66","11,143.66","11,186.82","10,947.55","-","-1.13%"
"Apr 15, 2010","11,144.57","11,122.96","11,189.61","11,051.31","-","0.19%"
"Apr 14, 2010","11,123.11","11,020.70","11,147.14","11,004.61","-","0.94%"
"Apr 13, 2010","11,019.42","11,006.72","11,072.70","10,925.86","-","0.12%"
"Apr 12, 2010","11,005.97","10,996.75","11,066.96","10,957.22","-","0.08%"
"Apr 09, 2010","10,997.35","10,926.92","11,032.12","10,894.19","-","0.64%"
"Apr 08, 2010","10,927.07","10,896.99","10,969.92","10,810.15","-","0.27%"
"Apr 07, 2010","10,897.52","10,961.95","11,000.22","10,835.77","-","-0.66%"
"Apr 06, 2010","10,969.99","10,972.49","11,017.76","10,893.89","-","-0.03%"
"Apr 05, 2010","10,973.55","10,927.45","11,026.75","10,880.36","-","0.43%"
"Apr 01, 2010","10,927.07","10,857.31","10,983.14","10,851.57","-","0.65%"
"Mar 31, 2010","10,856.63","10,907.34","10,933.19","10,802.22","-","-0.47%"
"Mar 30, 2010","10,907.42","10,895.02","10,968.56","10,837.21","-","0.11%"
"Mar 29, 2010","10,895.86","10,849.23","10,954.43","10,827.91","-","0.42%"
"Mar 26, 2010","10,850.36","10,841.29","10,934.85","10,801.84","-","0.08%"
"Mar 25, 2010","10,841.21","10,837.51","10,985.26","10,818.77","-","0.05%"
"Mar 24, 2010","10,836.15","10,887.62","10,925.48","10,788.77","-","-0.48%"
"Mar 23, 2010","10,888.83","10,787.18","10,906.06","10,752.41","-","0.95%"
"Mar 22, 2010","10,785.89","10,741.00","10,836.68","10,672.23","-","0.41%"
"Mar 19, 2010","10,741.98","10,780.00","10,869.55","10,665.35","-","-0.35%"
"Mar 18, 2010","10,779.17","10,733.44","10,821.49","10,686.89","-","0.42%"
"Mar 17, 2010","10,733.67","10,686.36","10,787.86","10,658.10","-","0.45%"
"Mar 16, 2010","10,685.98","10,642.53","10,717.42","10,594.16","-","0.41%"
"Mar 15, 2010","10,642.15","10,623.41","10,680.32","10,540.65","-","0.16%"
"Mar 12, 2010","10,624.69","10,611.77","10,690.90","10,561.66","-","0.12%"
"Mar 11, 2010","10,611.84","10,560.98","10,626.73","10,489.87","-","0.42%"
"Mar 10, 2010","10,567.33","10,560.13","10,639.05","10,502.64","-","0.03%"
"Mar 09, 2010","10,564.38","10,552.24","10,637.46","10,493.49","-","0.11%"
"Mar 08, 2010","10,552.52","10,563.78","10,632.48","10,500.90","-","-0.13%"
"Mar 05, 2010","10,566.20","10,445.13","10,587.13","10,445.13","-","1.17%"
"Mar 04, 2010","10,444.14","10,396.53","10,484.05","10,363.88","-","0.46%"
"Mar 03, 2010","10,396.76","10,406.28","10,496.22","10,359.58","-","-0.09%"
"Mar 02, 2010","10,405.98","10,404.16","10,493.80","10,359.80","-","0.02%"
"Mar 01, 2010","10,403.79","10,326.10","10,444.60","10,320.05","-","0.76%"
"Feb 26, 2010","10,325.26","10,321.41","10,391.24","10,250.45","-","0.04%"
"Feb 25, 2010","10,321.03","10,366.60","10,366.60","10,155.75","-","-0.51%"
"Feb 24, 2010","10,374.16","10,284.00","10,416.94","10,271.61","-","0.89%"
"Feb 23, 2010","10,282.41","10,383.16","10,430.16","10,239.34","-","-0.97%"
"Feb 22, 2010","10,383.38","10,402.43","10,468.55","10,333.05","-","-0.18%"
"Feb 19, 2010","10,402.35","10,387.77","10,459.18","10,316.50","-","0.09%"
"Feb 18, 2010","10,392.90","10,309.39","10,416.79","10,255.58","-","0.81%"
"Feb 17, 2010","10,309.24","10,261.48","10,366.83","10,223.16","-","0.39%"
"Feb 16, 2010","10,268.81","10,100.81","10,292.62","10,100.81","-","1.68%"
"Feb 12, 2010","10,099.14","10,137.23","10,140.18","9,962.13","-","-0.44%"
"Feb 11, 2010","10,144.19","10,037.85","10,184.85","9,963.19","-","1.05%"
"Feb 10, 2010","10,038.38","10,055.46","10,120.15","9,946.26","-","-0.20%"
"Feb 09, 2010","10,058.64","9,910.28","10,154.24","9,910.28","-","1.52%"
"Feb 08, 2010","9,908.39","10,005.43","10,059.24","9,882.85","-","-1.04%"
"Feb 05, 2010","10,012.23","10,003.69","10,078.89","9,822.84","-","0.10%"
"Feb 04, 2010","10,002.18","10,273.12","10,273.12","9,984.35","-","-2.61%"
"Feb 03, 2010","10,270.55","10,291.73","10,356.86","10,192.03","-","-0.26%"
"Feb 02, 2010","10,296.85","10,186.13","10,333.35","10,138.75","-","1.09%"
"Feb 01, 2010","10,185.53","10,068.99","10,227.24","10,068.99","-","1.17%"
"Jan 29, 2010","10,067.33","10,122.04","10,272.29","10,014.35","-","-0.52%"
"Jan 28, 2010","10,120.46","10,236.92","10,310.68","10,023.80","-","-1.13%"
"Jan 27, 2010","10,236.16","10,194.29","10,294.13","10,060.98","-","0.41%"
"Jan 26, 2010","10,194.29","10,195.35","10,323.00","10,102.17","-","-0.03%"
"Jan 25, 2010","10,196.86","10,175.10","10,316.65","10,135.95","-","0.23%"
"Jan 22, 2010","10,172.98","10,389.58","10,450.04","10,133.15","-","-2.09%"
"Jan 21, 2010","10,389.88","10,603.91","10,651.14","10,334.18","-","-2.01%"
"Jan 20, 2010","10,603.15","10,719.69","10,719.69","10,492.36","-","-1.14%"
"Jan 19, 2010","10,725.43","10,608.37","10,763.45","10,555.47","-","1.09%"
"Jan 15, 2010","10,609.65","10,706.99","10,736.54","10,529.09","-","-0.94%"
"Jan 14, 2010","10,710.55","10,680.16","10,767.15","10,619.02","-","0.28%"
"Jan 13, 2010","10,680.77","10,628.09","10,747.12","10,569.07","-","0.50%"
"Jan 12, 2010","10,627.26","10,662.86","10,701.48","10,523.35","-","-0.34%"
"Jan 11, 2010","10,663.99","10,620.31","10,739.87","10,538.91","-","0.43%"
"Jan 08, 2010","10,618.19","10,606.40","10,653.11","10,509.74","-","0.11%"
"Jan 07, 2010","10,606.86","10,571.11","10,655.60","10,471.73","-","0.31%"
"Jan 06, 2010","10,573.68","10,564.72","10,655.22","10,488.28","-","0.02%"
"Jan 05, 2010","10,572.02","10,584.56","10,647.14","10,468.86","-","-0.11%"
"Jan 04, 2010","10,583.96","10,430.69","10,641.62","10,430.69","-","1.50%"
"Dec 31, 2009","10,428.05","10,548.51","10,578.74","10,420.56","-","-1.14%"
"Dec 30, 2009","10,548.51","10,544.36","10,583.28","10,470.75","-","0.03%"
"Dec 29, 2009","10,545.41","10,547.83","10,605.65","10,518.59","-","-0.02%"
"Dec 28, 2009","10,547.08","10,517.91","10,585.02","10,477.25","-","0.26%"
"Dec 24, 2009","10,520.10","10,467.12","10,541.26","10,450.95","-","0.51%"
"Dec 23, 2009","10,466.44","10,464.32","10,520.93","10,409.00","-","0.01%"
"Dec 22, 2009","10,464.93","10,414.67","10,511.56","10,399.33","-","0.49%"
"Dec 21, 2009","10,414.14","10,330.10","10,489.41","10,330.10","-","0.83%"
"Dec 18, 2009","10,328.89","10,309.39","10,412.55","10,237.75","-","0.20%"
"Dec 17, 2009","10,308.26","10,439.99","10,439.99","10,279.39","-","-1.27%"
"Dec 16, 2009","10,441.12","10,449.81","10,552.75","10,401.90","-","-0.10%"
"Dec 15, 2009","10,452.00","10,499.31","10,542.09","10,380.96","-","-0.47%"
"Dec 14, 2009","10,501.05","10,471.28","10,566.88","10,431.60","-","0.28%"
"Dec 11, 2009","10,471.50","10,403.41","10,516.47","10,385.42","-","0.63%"
"Dec 10, 2009","10,405.83","10,336.00","10,479.06","10,332.14","-","0.67%"
"Dec 09, 2009","10,337.05","10,282.85","10,377.11","10,207.29","-","0.50%"
"Dec 08, 2009","10,285.97","10,385.42","10,385.42","10,216.44","-","-1.00%"
"Dec 07, 2009","10,390.11","10,386.86","10,478.23","10,321.11","-","0.01%"
"Dec 04, 2009","10,388.90","10,368.57","10,549.04","10,285.44","-","0.22%"
"Dec 03, 2009","10,366.15","10,455.63","10,533.55","10,338.49","-","-0.83%"
"Dec 02, 2009","10,452.68","10,470.44","10,537.63","10,386.03","-","-0.18%"
"Dec 01, 2009","10,471.58","10,343.82","10,537.03","10,343.82","-","1.23%"
"Nov 30, 2009","10,344.84","10,309.77","10,394.34","10,238.05","-","0.34%"
"Nov 27, 2009","10,309.92","10,452.23","10,452.23","10,179.33","-","-1.48%"
"Nov 25, 2009","10,464.40","10,432.96","10,513.60","10,385.65","-","0.29%"
"Nov 24, 2009","10,433.71","10,451.25","10,488.66","10,335.62","-","-0.16%"
"Nov 23, 2009","10,450.95","10,320.13","10,524.40","10,320.13","-","1.29%"
"Nov 20, 2009","10,318.16","10,327.91","10,377.41","10,237.60","-","-0.14%"
"Nov 19, 2009","10,332.44","10,425.33","10,425.33","10,226.41","-","-0.90%"
"Nov 18, 2009","10,426.31","10,426.27","10,471.28","10,330.33","-","-0.11%"
"Nov 17, 2009","10,437.42","10,404.77","10,465.76","10,318.69","-","0.29%"
"Nov 16, 2009","10,406.96","10,267.53","10,465.83","10,267.53","-","1.33%"
"Nov 13, 2009","10,270.47","10,197.85","10,332.29","10,162.93","-","0.72%"
"Nov 12, 2009","10,197.47","10,289.82","10,341.21","10,157.64","-","-0.91%"
"Nov 11, 2009","10,291.26","10,247.42","10,357.38","10,217.19","-","0.43%"
"Nov 10, 2009","10,246.97","10,223.01","10,300.33","10,148.12","-","0.20%"
"Nov 09, 2009","10,226.94","10,020.62","10,248.93","10,020.62","-","2.03%"
"Nov 06, 2009","10,023.42","10,001.35","10,077.08","9,898.49","-","0.17%"
"Nov 05, 2009","10,005.96","9,807.80","10,043.75","9,807.80","-","2.08%"
"Nov 04, 2009","9,802.14","9,767.30","9,962.35","9,745.76","-","0.31%"
"Nov 03, 2009","9,771.91","9,787.47","9,844.84","9,649.78","-","-0.18%"
"Nov 02, 2009","9,789.44","9,712.13","9,883.68","9,647.06","-","0.79%"
"Oct 30, 2009","9,712.73","9,961.52","9,980.19","9,664.89","-","-2.51%"
"Oct 29, 2009","9,962.58","9,762.91","9,996.67","9,762.91","-","2.05%"
"Oct 28, 2009","9,762.69","9,881.11","9,940.89","9,723.31","-","-1.21%"
"Oct 27, 2009","9,882.17","9,868.34","9,994.55","9,802.36","-","0.14%"
"Oct 26, 2009","9,867.96","9,972.33","10,107.99","9,817.55","-","-1.05%"
"Oct 23, 2009","9,972.18","10,099.90","10,138.59","9,908.70","-","-1.08%"
"Oct 22, 2009","10,081.31","9,946.18","10,133.08","9,879.07","-","1.33%"
"Oct 21, 2009","9,949.36","10,038.84","10,157.94","9,909.83","-","-0.92%"
"Oct 20, 2009","10,041.48","10,092.42","10,157.26","9,952.98","-","-0.50%"
"Oct 19, 2009","10,092.19","9,996.67","10,146.61","9,967.49","-","0.96%"
"Oct 16, 2009","9,995.91","10,061.36","10,072.62","9,884.51","-","-0.67%"
"Oct 15, 2009","10,062.94","10,014.88","10,087.43","9,916.93","-","0.47%"
"Oct 14, 2009","10,015.86","9,873.55","10,064.98","9,873.55","-","1.47%"
"Oct 13, 2009","9,871.06","9,883.98","9,935.53","9,780.90","-","-0.15%"
"Oct 12, 2009","9,885.80","9,865.24","9,978.07","9,814.45","-","0.21%"
"Oct 09, 2009","9,864.94","9,786.04","9,890.41","9,731.32","-","0.80%"
"Oct 08, 2009","9,786.87","9,728.22","9,872.50","9,709.78","-","0.63%"
"Oct 07, 2009","9,725.58","9,725.69","9,782.56","9,634.96","-","-0.06%"
"Oct 06, 2009","9,731.25","9,601.26","9,793.37","9,601.26","-","1.37%"
"Oct 05, 2009","9,599.75","9,488.73","9,640.33","9,449.81","-","1.18%"
"Oct 02, 2009","9,487.67","9,507.62","9,571.71","9,378.77","-","-0.23%"
"Oct 01, 2009","9,509.28","9,711.60","9,714.70","9,482.98","-","-2.09%"
"Sep 30, 2009","9,712.28","9,741.83","9,817.17","9,583.04","-","-0.31%"
"Sep 29, 2009","9,742.20","9,789.74","9,861.99","9,705.10","-","-0.48%"
"Sep 28, 2009","9,789.36","9,663.23","9,861.39","9,658.09","-","1.28%"
"Sep 25, 2009","9,665.19","9,706.68","9,781.73","9,605.19","-","-0.44%"
"Sep 24, 2009","9,707.44","9,749.99","9,836.82","9,637.53","-","-0.42%"
"Sep 23, 2009","9,748.55","9,830.63","9,937.72","9,724.90","-","-0.83%"
"Sep 22, 2009","9,829.87","9,779.61","9,890.71","9,742.96","-","0.52%"
"Sep 21, 2009","9,778.86","9,818.61","9,846.12","9,688.40","-","-0.42%"
"Sep 18, 2009","9,820.20","9,784.75","9,898.57","9,751.27","-","0.37%"
"Sep 17, 2009","9,783.92","9,789.82","9,896.38","9,706.23","-","-0.08%"
"Sep 16, 2009","9,791.71","9,683.71","9,837.05","9,648.95","-","1.12%"
"Sep 15, 2009","9,683.41","9,626.42","9,745.91","9,553.80","-","0.59%"
"Sep 14, 2009","9,626.80","9,598.08","9,662.10","9,492.96","-","0.22%"
"Sep 11, 2009","9,605.41","9,625.44","9,698.67","9,532.11","-","-0.23%"
"Sep 10, 2009","9,627.48","9,546.54","9,666.55","9,479.20","-","0.84%"
"Sep 09, 2009","9,547.22","9,496.59","9,604.43","9,435.45","-","0.53%"
"Sep 08, 2009","9,497.34","9,440.13","9,564.45","9,402.80","-","0.59%"
"Sep 04, 2009","9,441.27","9,345.36","9,465.37","9,302.28","-","1.03%"
"Sep 03, 2009","9,344.61","9,282.03","9,350.27","9,252.93","-","0.69%"
"Sep 02, 2009","9,280.67","9,306.21","9,378.77","9,223.08","-","-0.32%"
"Sep 01, 2009","9,310.60","9,492.32","9,573.67","9,275.15","-","-1.96%"
"Aug 31, 2009","9,496.28","9,542.91","9,552.97","9,389.27","-","-0.50%"
"Aug 28, 2009","9,544.20","9,582.74","9,666.71","9,476.63","-","-0.38%"
"Aug 27, 2009","9,580.63","9,541.63","9,629.98","9,440.43","-","0.39%"
"Aug 26, 2009","9,543.52","9,538.61","9,613.65","9,446.71","-","0.04%"
"Aug 25, 2009","9,539.29","9,509.21","9,646.53","9,485.70","-","0.32%"
"Aug 24, 2009","9,509.28","9,506.18","9,625.89","9,442.17","-","0.03%"
"Aug 21, 2009","9,505.96","9,347.86","9,549.19","9,347.86","-","1.67%"
"Aug 20, 2009","9,350.05","9,278.55","9,385.72","9,237.52","-","0.76%"
"Aug 19, 2009","9,279.16","9,208.68","9,333.34","9,099.14","-","0.66%"
"Aug 18, 2009","9,217.94","9,134.36","9,262.08","9,124.08","-","0.90%"
"Aug 17, 2009","9,135.34","9,313.85","9,313.85","9,078.28","-","-2.00%"
"Aug 14, 2009","9,321.40","9,398.04","9,425.17","9,214.47","-","-0.82%"
"Aug 13, 2009","9,398.19","9,362.29","9,448.97","9,269.26","-","0.39%"
"Aug 12, 2009","9,361.61","9,236.06","9,442.47","9,199.80","-","1.30%"
"Aug 11, 2009","9,241.45","9,334.33","9,351.86","9,180.23","-","-1.03%"
"Aug 10, 2009","9,337.95","9,368.41","9,420.56","9,249.99","-","-0.34%"
"Aug 07, 2009","9,370.07","9,258.45","9,466.89","9,258.45","-","1.23%"
"Aug 06, 2009","9,256.26","9,277.19","9,378.01","9,168.44","-","-0.27%"
"Aug 05, 2009","9,280.97","9,315.36","9,374.38","9,173.20","-","-0.42%"
"Aug 04, 2009","9,320.19","9,285.05","9,370.30","9,207.21","-","0.36%"
